ID,Date,Text
4295005703,"16 March 2024, 05:27:46","قناة كان العبرية:
‏القيادة المركزية للجيش الأمريكي: الحوثيون أطلقوا 3 صواريخ باليستية على سفن في البحر الأحمر، دون وقوع إصابات أو أضرار"
4295005704,"16 March 2024, 11:53:08","المتحدث باسم الجيش الإسرائيلي:
أغارت طائرات حربية خلال ساعات الليلة الماضية على مبنى عسكري لحزب الله في منطقة طير حرفا بالإضافة الى بنية للحزب في منطقة اللبونة"
4295005705,"16 March 2024, 13:41:08","هآرتس:
توفي البدوي الإسرائيلي الذي اعتقل في ديسمبر/كانون الأول واتهم بالانضمام إلى حركة حماس، وهو جمعة أبو غنيمة"
4295005706,"16 March 2024, 14:02:18","قناة كان العبرية:
أعلنت وزارة الدفاع الألمانية عن أول عملية إنزال لطائرات القوات الجويّة فوق قطاع غزة"
4295005707,"16 March 2024, 14:36:29",#عاجل إطلاق نار واشتباك مسلّح مع فلسطيني داخل الحي اليهودي في #الخليل
4295005708,"16 March 2024, 14:37:45","إذاعة الجيش الإسرائيلي: 
أنباء أولية عن إطلاق النار على مسلح داخل إحدى مستوطنات الخليل"
4295005709,"16 March 2024, 14:38:55","قناة كان العبرية:
تحييد مسلّح فلسطيني بعد قيامه بتنفيذ عملية إطلاق نار في مقبرة المستوطنة اليهودية في مدينة الخليل - لا إصابات والجيش يقوم بتمشيط المكان"
4295005710,"16 March 2024, 14:44:09","القناة 12 العبرية:
الفلسطيني أطلق النار على المستوطنة اليهودية، وقامت قوات الجيش بتصفيته"
4295005711,"16 March 2024, 15:00:07","قناة كان العبرية:
أصيب واعتُقل مسلّح آخر من مكان العملية في المستوطنة اليهوديّة في الخليل"
4295005712,"16 March 2024, 16:02:02","رويترز: 
احتمال استئناف رئيس الموساد محادثات وقف إطلاق النار مع رئيس وزراء قطر ومسؤولين مصريين بالدوحة غدا"
4295005713,"16 March 2024, 20:44:31","القناة 13 العبرية: 
رئيس الموساد لن يغادر إلى الدوحة طالما لم يعقد اجتماع يبحث توسيع صلاحيات الوفد المفاوض"
4295005714,"16 March 2024, 20:44:56","قناة كان العبرية: 
الكابينيت الأمني والسياسي سيعقد مساء الأحد"
4295005715,"16 March 2024, 20:45:16","قناة كان العبرية: 
وفد الموساد لن يغادر إلى الدوحة قبل يوم الإثنين"
4295005716,"16 March 2024, 20:46:03","مكتب نتنياهو: 
تم الاتفاق سلفًا على عقد اجتماع الكابينيت الأمني والسياسي يوم الأحد، ومطالب عقد اجتماع الكابينيت الليلة “محاولة مصطنعة لجذب عناوين الأخبار”"
4295005717,"16 March 2024, 20:46:24","عضو الكابينيت جدعون ساعر: 
الحرب لا تسير في الاتجاه الصحيح"
4295005718,"16 March 2024, 20:46:51",ساعر: الحرب دخلت إلى مرحلة التثاقل والتباطؤ
4295005719,"16 March 2024, 21:00:45","هآرتس عن مصادر رسمية: 
الخلاف الأساسي لا يزال مطلب حركة حماس عودة النازحين إلى شمالي قطاع غزة"
4295005720,"16 March 2024, 21:46:03","القناة 13 العبرية:
استدعى كاتس السفير الروسي لمحادثة توبيخ، بعد أن شبه ممثل روسيا في الأمم المتحدة الاعتداءات الجنسية ضد المخطوفين بالاعتداءات على الفلسطينيين"
4295005721,"16 March 2024, 22:21:11","قناة كان العبرية:
بعد رفض نتنياهو عقد الكابينت يوم السبت.. غالانت يعقد مناقشة بديلة حول صفقة المختطفين مع أجهزة الأمن"
4295005722,"16 March 2024, 22:24:50","مكتب غالانت: 
مشاورات صفقة التبادل تعقد بمشاركة الجيش والموساد والشاباك وطاقم المفاوضات"
4295005723,"16 March 2024, 22:26:13","قناة كان العبرية:
رئيس الموساد نيتسان ألون ورئيس وزارة الأمن والمدير العام لوزارة الأمن ومسؤولون كبار آخرين شاركوا في المناقشة التي عقدها غالانت"
4295005724,"16 March 2024, 22:41:36","سموتريتش يهاجم الوزراء المؤيدين للصفقة:
يجب على نتنياهو أن يأمر الوفد بالبقاء في إسرائيل وأن يدخل الجيش إلى رفح فورا"
4295005725,"16 March 2024, 23:46:34","يديعوت أحرنوت:
نتنياهو لم يستجب لطلب من غانتس وآيزنكوت للتحدّث معه يوم السبت، حول صفقة التبادل"
4295005726,"16 March 2024, 23:47:26","قناة كان العبرية:
أفادت وسائل الإعلام في اليمن بشن 4 غارات أمريكية وبريطانية على أهداف للحوثيين في المنطقة الساحلية"
4295005727,"17 March 2024, 03:42:44","‏الجيش الإسرائيلي: 
تم اعتراض هدف جوي مشبوه فوق المنطقة البحرية في عكا، ولم يتم تفعيل أي إنذارات"
4295005728,"17 March 2024, 13:58:20","غالانت: 
نتعهد باستغلال كل فرصة بما في ذلك المرحلة الحالية لاستعادة المختطفين إلى عائلاتهم"
4295005729,"17 March 2024, 13:59:18","نتنياهو: 
بدء العملية في رفح سيستغرق عدة أسابيع"
4295005730,"17 March 2024, 14:00:53",نتنياهو: إسرائيل ستشن عمليات في رفح ولن نخضع لضغوط وقف الحرب
4295005731,"17 March 2024, 14:01:00",نتنياهو: الضغط الدولي المتزايد لن يمنعنا من تحقيق أهداف الحرب على حماس
4295005732,"17 March 2024, 14:01:07",نتنياهو: سنعمل في رفح وعلى إجلاء المدنيين من مناطق القتال
4295005733,"17 March 2024, 14:02:08","إذاعة الجيش الإسرائيلي: 
سموتريتش يطالب نتنياهو بوقف تعيينات جديدة لضباط أصدرها رئيس الأركان"
4295005734,"17 March 2024, 14:02:39","سموتريتش:
 نريد تعيين قيادة عسكرية تقود عملية إصلاح الجيش بعد انتهاء الحرب"
4295005735,"17 March 2024, 14:06:22","يديعوت أحرنوت:
نتنياهو في هجوم حاد على بايدن: هل نسيتم السابع من أكتوبر؟ بدلًا من الضغط على إسرائيل، حوّلوا الضغط على حماس"
4295005737,"17 March 2024, 16:20:49","قناة كان العبرية:
الحكومة الإسرائيلية تُقر يومًا وطنيًا لإحياء ذكرى يوم 7 أكتوبر وحرب السيوف الحديديّة، يتم الاحتفال به كلّ عام في الرابع من أكتوبر"
4295005738,"17 March 2024, 17:03:24","‏القناة 12 العبرية:
نتنياهو يُهاجم زعيم الأغلبية في مجلس الشيوخ الأمريكي: نحن لسنا جمهورية موز، دعوه يقول إنه ضد أغلبية الإسرائيليين"
4295005739,"17 March 2024, 17:05:15","باراك رافيد:
في مقابلة مع CNN، سُئل نتنياهو أربع مرات عما إذا كان ملتزماً بإجراء انتخابات مبكرة بعد الحرب، كما يُطالب معظم الإسرائيليين في استطلاعات الرأي، وفي كل مرة كان يتهرب ويرفض الإجابة مباشرة - وأضاف أن ""الشعب الإسرائيلي هو الذي سيقرر""."
4295005740,"17 March 2024, 18:54:35","قناة كان العبرية: 
إطلاق صاروخ مضاد للدروع من لبنان باتجاه سيارة قائد كتيبة في الجيش الإسرائيلي عند الحدود الشمالية"
4295005741,"17 March 2024, 19:21:29","القناة 12 العبرية:
المستشار الألماني في مؤتمر ونتنياهو إلى جانبه: لن نقف مكتوفي الأيدي ونشاهد الفلسطينيين يموتون جوعا حتى الموت"
4295005742,"17 March 2024, 21:10:58","القناة 12 العبرية:
المتظاهرون يعترضون سيارة الوزيرة ميري ريغيف عند مدخل مقر جلسة مجلس الوزراء في القدس"
4295005743,"17 March 2024, 21:13:21","رئيس أركان الجيش الإسرائيلي: 

- سنطبق كل قرار سيتخذ من المستوى السياسي وسنكون قادرين على استئناف القتال في كل مرحلة

- سنعيد السكان إلى الحدود الشمالية فقط بعد استعادة الأمن الكامل

- ما زال أمامنا طريق طويل حتى تحقيق أهداف الحرب"
4295005744,"17 March 2024, 21:31:13","رئيس الأركان الإسرائيلي: 

- خلال غارة مركبة ودقيقة على مخيم النصيرات هاجمنا الأسبوع الماضي قادة حمساويين كبار، تسعى حماس جاهدةً لإخفاء مصيرهم

‏- تُعتبر هذه الغارة تعبيرًا عن قدرات الجيش على الوصول إلى أكثر الأماكن تعقيدًا في الوقت المناسب وبدقة عالية"
4295005745,"17 March 2024, 22:10:29",انتهاء اجتماع مجلس الحرب قبل قليل، والكابينت الموسّع يلتئم بعد قليل
4295005746,"17 March 2024, 22:38:12","يديعوت أحرنوت:
ترامب يدعو نتنياهو إلى إنهاء الحرب في غزة: ""نحتاج إلى السلام في العالم"""
4295005747,"17 March 2024, 22:43:47","قناة كان العبرية:
- من المتوقّع أن يقرّر البرلمان الكندي غدًا ما إذا كان سيعترف بالدولة الفلسطينية أم لا 

- يتضمّن الاقتراح أيضًا إمكانية فرض حظر على الأسلحة على إسرائيل

- مصدر كندي قال إن الاقتراح لديه فرصة كبيرة للتمرير ⁦"
4295005748,"17 March 2024, 22:49:11","قناة كان العبرية:
خلافًا لتوصية المؤسسة الأمنية: رئيس الوزراء أبلغ الوزراء أنه يفضل استقدام عشرات الآلاف من العمال الأجانب بدلاً من العمال الفلسطينيين في إسرائيل"
4295005749,"18 March 2024, 00:42:28","القناة 12 العبرية:
في اجتماعات مجلس الحرب والكابينت يجري تحديد صلاحيات الوفد المفاوض، ويُعتقد أن إسرائيل وحماس ستجلسان في غرفتين منفصلتين في نفس الوقت، وسينتقل الوسطاء بينهما للتفاوض وعرض الآراء"
4295005750,"18 March 2024, 00:43:25","القناة 12 العبرية:
بحسب التقديرات، فإن إسرائيل ستطلب أولاً مناقشة مسألة مفاتيح الإفراج عن الأسرى (الأعداد والفئات) قبل مناقشة التفاصيل الأخرى من الصفقة مثل عودة النازحين والمساعدات"
4295005751,"18 March 2024, 00:44:42","القناة 12 العبرية:
هذه لحظات حاسمة حقيقية، إذ أن هناك تخوف في صفوف المُختصين من أن يُقرر الكابينت تقليص صلاحيات الوفد المفاوض على المناورة في المفاوضات"
4295005752,"18 March 2024, 00:45:23","القناة 12 العبرية:
مسؤول إسرائيلي كبير: نحن بحاجة إلى تسوية مع مرونة على المستوى السياسي - لن نجلس ونستمتع فقط في الغرفة، نحن نسعى جاهدين للتوصل إلى اتفاقات. غدا يبدأ طريق متفرع، والهدف هو تحقيق اتفاق جيد، والوصول إلى صفقة يمكن تمريرها إلى الجمهور الإسرائيلي - هذا مُمكن"
4295005753,"18 March 2024, 00:48:09","القناة 12 العبرية:
هناك العديد من الفجوات في جدول أعمال المفاوضات: حماس تطالب ب950 أسير مقابل 40 مخطوف والإفراج عن أسرى كبار، وتمكين كل أسير من العودة إلى بيته ومنطقته بينما تطالب إسرائيل بترحيل الأسرى الكبار للخارج"
4295005754,"18 March 2024, 00:49:43","القناة 12 العبرية:
هناك فجوة أخرى بين الطرفين وهي عودة سكان غزة إلى منازلهم: تضع حماس شرطاً يقضي بإمكانية عودة جميع النازحين إلى شمال قطاع غزة، لكن إسرائيل تعارض ذلك، وفي بعض الاحتمالات ستكون على استعداد للنظر في عودة النساء والأطفال فقط"
4295005755,"18 March 2024, 00:51:05","القناة 12 العبرية:
هناك أيضًا فجوات فيما يتعلق بمواصلة الصفقة، حيث تُطالب حماس بإعلان وقف شامل وكامل لإطلاق النار قبل إطلاق سراح الجنود والرجال، بينما ترفض إسرائيل وقف الحرب"
4295005757,"18 March 2024, 01:10:25","قناة كان العبرية:
بعد ثلاث ساعات.. انتهى اجتماع الكابينت الأمني والسياسي الموسّع"
4295005758,"18 March 2024, 04:18:36","‏المتحدث باسم الجيش الإسرائيلي:
القوات حالياً تقوم بعملية مُركّزة في مستشفى الشفاء في أعقاب معلومات استخباراتية حول وجود مسؤولين كبار في حماس"
4295005759,"18 March 2024, 05:22:17","روعي كايس مراسل قناة كان العبرية:
أليس أمرًا مثيرًا للاهتمام؟ على إحدى شاحنات المساعدات الإنسانية المصرية التي دخلت غزة مؤخرًا، يمكنك رؤية خريطة ""أرض إسرائيل"" بألوان العلم الفلسطيني"
4295005760,"18 March 2024, 06:13:59","معاريف:
‏الجيش الإسرائيلي والشاباك حول عملية الشفاء: ""مسلّحون أطلقوا النار وقواتنا ردت على ذلك"""
4295005761,"18 March 2024, 09:10:24",الجيش الإسرائيلي يعلن سيطرته على مجمع الشفاء الطبي بالكامل ويعلن إصابة أحد جنوده في العملية
4295005762,"18 March 2024, 09:10:40","الجيش الإسرائيلي: 
جرى اعتقال نحو 80 شخصا من داخل مجمع الشفاء الطبي في غزة"
4295005763,"18 March 2024, 09:12:54","القناة 13 العبرية: 
الجيش لم يعثر على مختطفين إسرائيليين في مشفى الشفاء"
4295005764,"18 March 2024, 09:15:57","ريشت بيت:
وزير الخارجية يسرائيل كاتس⁩ : نشاط مقاتلي الجيش الإسرائيلي والشاباك في مستشفى الشفاء وفي أماكن أخرى للقضاء على المسلحين من كافة الرتب هو المفتاح الحقيقي للترويج لصفقة لإطلاق سراح المختطفين⁩"
4295005765,"18 March 2024, 09:16:15",الكابينت وافق على توسيع صلاحيات الوفد المفاوض في الدوحة الليلة الماضية
4295005766,"18 March 2024, 09:18:13","ريشت بيت:
كاتس: سنتحرك في رفح، وقبل ذلك سنقوم بإجلاء المواطنين، ليس إلى الشمال، بل إلى المنطقة الغربية - هناك دول عربية يمكنها في إطار إنساني، أن تساعد في نصب الخيام أو أشياء أخرى، ولا مصلحة لنا في قتال سكان رفح"
4295005767,"18 March 2024, 09:24:00","معاريف:
‏كشف الجيش الإسرائيلي أن رئيس مديرية الارتباط حذر مدير عام وزارة الصحة في قطاع غزة من استعمال مستشفى الشفاء في غير دوره الإنساني"
4295005768,"18 March 2024, 09:31:31","يديعوت أحرنوت:
الكابينت يوافق على إرسال الوفد إلى قطر: ""نحن ندخل في مفاوضات ومن الصعب التفاؤل"""
4295005769,"18 March 2024, 10:21:47","القناة 13 العبرية: 
رئيس جهاز الموساد سيغادر إلى الدوحة بعد ساعات"
4295005770,"18 March 2024, 10:22:08","القناة 13 العبرية:
 مسؤول رسمي: نحن أمام مفاوضات طويلة ومعقدة"
4295005771,"18 March 2024, 10:22:20","القناة 13 العبرية:
 الكابينيت الأمني والسياسي لم يعط الوفد المفاوض كل ما طلبه من صلاحيات"
4295005772,"18 March 2024, 10:23:05","القناة 13 العبرية:
مسؤول إسرائيلي: حصلنا على صلاحيات تكفي لتحريك مفاوضات مهمة ومهنية"
4295005773,"18 March 2024, 10:28:27","الناطق باسم الجيش الإسرائيلي يدعو السكان المقيمين في المناطق القريبة من مستشفى الشفاء إلى إخلاء منازلهم على الفور من أجل ""سلامتهم""، والتوجه إلى المواصي"
4295005774,"18 March 2024, 10:30:51","القناة 13 العبرية:
تشمل بعض مطالب حماس الجديدة للصفقة ضمانات من روسيا وتركيا كجزء من أي صفقة سيتم تنفيذها، والإفراج عن جميع أسرى صفقة شاليط"
4295005775,"18 March 2024, 10:31:55","القناة 13 العبرية:
بالأمس تمت الموافقة على وثيقة مبدئية بين رؤساء الأجهزة الأمنية تتضمن المطالب التي توافق عليها إسرائيل، وفي جلسة الكابينت تمت الموافقة على الوثيقة نهائيًا، تمهيدًا لمغادرة الوفد إلى قطر"
4295005776,"18 March 2024, 10:32:44","القناة 13 العبرية:
مسؤول كبير: المقترح المقدّم من حماس ليس جيدًا من وجهة نظر إسرائيل - نحن سنبرم الصفقة بتفاصيل كبيرة وعميقة ستستغرق وقتًا"
4295005777,"18 March 2024, 10:33:47","القناة 13 العبرية:
إسرائيل مستعدة لإطلاق سراح جزء كبير من الأسرى الذين أعيد اعتقالهم من صفقة شاليط، ولكن ليس جميعهم"
4295005778,"18 March 2024, 10:34:33","القناة 13 العبرية:
الوسطاء أبلغوا إسرائيل أن حماس لن تكون قادرة على تحديد عدد المختطفين الأحياء الذين ما زالوا في حوزتها وعدد المختطفين الذين سيتم إطلاق سراحهم في كل مرحلة، قبل نهاية الأسبوع الأول من وقف إطلاق النار"
4295005779,"18 March 2024, 10:35:47","القناة 13 العبرية:
تطالب حماس في المرحلة الأولى من الصفقة بعودة جميع المواطنين إلى شمال قطاع غزة، لكن الجيش الإسرائيلي يطالب بعودة محدودة للنساء والأطفال فقط"
4295005780,"18 March 2024, 10:38:01","القناة 13 العبرية:
 مقاتلو الوحدات الخاصة سيطروا على وسط مستشفى الشفاء، وتم إحضار الطواقم الطبية إلى المستشفى وتقديم الماء والغذاء للمرضى الذين يُعالجون هناك"
4295005781,"18 March 2024, 10:39:49","يديعوت أحرنوت:
هاجم وزير الدفاع يوآف غالانت والوزراء بيني غانتس وآفي ديختر وزير المالية بتسلئيل سموتريتش خلال اجتماع الكابينت بسبب تدخله في تعيينات الجيش الإسرائيلي"
4295005782,"18 March 2024, 10:41:27","يديعوت أحرنوت:
غالانت هاجم سموتريتش بسبب تدخله في تعيينات الجيش خلال اجتماع الكابينت، وقال له: لن أسمح بتحويل الجيش الإسرائيلي إلى ميليشيا"
4295005783,"18 March 2024, 10:42:33","يديعوت أحرنوت:
في نهاية الاجتماع، دعم نتنياهو رئيس الأركان وقال إنه لا يمكن لأحد أن يتدخل في تعييناته"
4295005784,"18 March 2024, 10:43:05","يديعوت أحرنوت:
 رئيس الأركان هرتسي هاليفي كان حاضرًا في اجتماع الكابينت واستمع إلى النقاش والجدال حوله، لكنه لم يقل كلمة واحدة"
4295005785,"18 March 2024, 10:45:05","يديعوت أحرنوت:
صحيفة ""لو فيجارو"" الفرنسية، تكشف أن عضو الكنيست السابق عن حزب التجمع، عزمي بشارة، كان بمثابة ""شخصية رئيسية"" في صياغة الخطوط العريضة لصفقة الرهائن التي تم تقديمها في باريس - وهو يُعتبر ""الوسيط المفاجئ"" في الصفقة"
4295005786,"18 March 2024, 10:53:05","إذاعة الجيش الإسرائيلي:
 غالانت لسموتريش في اجتماع الكابينت: أنت تضر بأمن إسرائيل وتقوض النظام الأمني ​​في زمن الحرب لأسباب سياسية فقط"
4295005787,"18 March 2024, 10:56:51","ريشت بيت:
داني إلجرت الذي تم اختطاف شقيقه من منزله في كيبوتس نير عوز والمحتجز في قطاع غزة: رئيس الوزراء يفضل أن يكون لديه أكبر عدد ممكن من المختطفين القتلى حتى يكون السعر أقل"
4295005788,"18 March 2024, 11:30:37","يديعوت أحرنوت:
رئيس الموساد ينطلق إلى قطر: ""هذه مفاوضات مع السنوار.. لنخفض التوقعات حول إمكانية التوصل إلى اتفاق سريع"""
4295005789,"18 March 2024, 11:34:11","يديعوت أحرنوت:
مسؤول سياسي مطلع على المفاوضات: ستبدأ بدء عملية طويلة ومعقدة من المفاوضات - هذه هي المرة الأولى التي تكون فيها مفاوضات فردية ومباشرة حول الاتفاق - علينا أن نفهم أن كل فاصلة تتغير في الاتفاق، أو كل كلمة، أو كل محتوى، ستستغرق وقتًا طويلاً جدًا لنقاشها والتفاوض حولها"
4295005790,"18 March 2024, 11:37:17","يديعوت أحرنوت:
مصدر سياسي: هناك حماس خارجية موجودة في قطر، وحماس داخلية موجودة في الأنفاق، ويستغرق نقل كل رسالة ما بين 24 و36 ساعة"
4295005791,"18 March 2024, 12:33:32","القناة 12 العبرية:
الاتحاد الأوروبي: إسرائيل تتسبب في المجاعة في غزة وتستخدم الجوع كسلاح"
4295005792,"18 March 2024, 12:37:42","قناة كان العبرية:
ماتي دانزيج، نجل المختطف أليكس دانزيج من كيبوتس نير عوز: إذا لم تتم الصفقة، فهذا دليل قاطع على أن هذه الحكومة لا تنوي إعادة أي مختطف حيًا، هم ليسوا مهتمين بالمخطوفين.. بنيامين نتنياهو، ليس لديك تفويض للتضحية بأحبائنا على مذبح حكومتك"
4295005793,"18 March 2024, 12:48:07","معاريف:
‏وزيرة الخارجية الألمانية أنالينا بيربوك: الاتحاد الأوروبي سيعد حزمة من العقوبات ضد المستوطنين"
4295005794,"18 March 2024, 12:50:18",القناة 12 العبرية: الاتحاد الأوروبي: إسرائيل تتسبب في المجاعة في غزة وتستخدم الجوع كسلاح
4295005795,"18 March 2024, 13:05:03",الجيش الإسرائيلي يعلن مقتل جندي في العملية العسكرية في مستشفى الشفاء
4295005796,"18 March 2024, 13:07:09","الجندي القتيل هو الرقيب ""ماتان فينوجرادوف""، 20 عامًا من القدس وهو مقاتل في الكتيبة 932 التابعة للواء ناحال - سقط في مستشفى الشفاء"
4295005797,"18 March 2024, 13:23:48","قناة كان العبرية:
‏الرئيس هرتسوغ يدعم رئيس الأركان وقادته: أنا أثق في الجيش الإسرائيلي وقادته، من آخر الجنود إلى القائد وهيئة الأركان العامة - أعتقد أنهم يتخذون قرارات متوازنة ومسؤولة ومهنية"
4295005798,"18 March 2024, 13:43:46","هآرتس عن مسؤول سياسي إسرائيلي رفيع: 
جولة المباحثات الحالية قد تمتد لأكثر من أسبوعين"
4295005799,"18 March 2024, 13:45:14",صافرات الإنذار تدوي قرب الحدود اللبنانية
4295005803,"18 March 2024, 13:58:03","موقع واللا العبري:
قبل لحظات من مغادرة الوفد إلى الدوحة.. مسؤول كبير يقول: ""المفاوضات ستكون مع السنوار في الأنفاق"""
4295005804,"18 March 2024, 15:02:45",#عاجل |  الجيش الإسرائيلي يعلن اغتيال فايق المبحوح في مستشفى الشفاء، وهو مسؤول الشرطة في غزّة
4295005806,"18 March 2024, 16:35:31","القناة 12 العبرية:
نتنياهو يُهاجم بايدن في خطاب ألقاه أمام أعضاء مجلس إدارة منظمة اللوبي الإسرائيلي ""إيباك""، وقال: ""هناك وحدة في الشعب وإجماع على ضرورة تحقيق النصر. إنه في متناول اليد وسنفعله. قلت ذلك للرئيس بايدن"""
4295005807,"18 March 2024, 16:36:35","قناة كان العبرية:
المفوّض العام للأونروا فيليب لازاريني: إسرائيل منعت دخولي إلى قطاع غزة"
4295005808,"18 March 2024, 16:52:02","القناة 12 العبرية:
‏في ظل التوترات والهجمات المتبادلة: نتنياهو وبايدن سيتحدثان اليوم"
4295005809,"18 March 2024, 16:52:46",القناة 12 العبرية: ‏في ظل التوترات والهجمات المتبادلة: نتنياهو وبايدن سيتحدثان اليوم
4295005810,"18 March 2024, 16:56:46","معاريف: 
العملية في مستشفى الشفاء تعكس الواقع الصعب الذي انجرّت إليه قوات الجيش، فلو عادت حماس إلى أي منطقة انتهى منها الجيش، يعني أنه ""لم يقُم بتطهيرها""، وهذا يعني أنّ الردع يتآكل"
4295005811,"18 March 2024, 17:01:39","معاريف: 
بينما يناور المستوى السياسي في الحديث عن رفح ومعسكرات وسط قطاع غزّة، ويتحدث رئيس الأركان عن ""تعميق الإنجاز""، هناك جهود كبيرة من حماس لاستعادة القوات والكفاءة، ولا أحد في الجيش يتحدّث عن ضمان إنهاء مواقع إطلاق الصواريخ، ففي الأسابيع الأخيرة أثبتت حماس أن لديها قدرة على إطلاق صواريخ من مواقع تواجد الجيش"
4295005812,"18 March 2024, 17:12:56",#عاجل | الجيش الإسرائيلي يعلن اغتيال فايق المبحوح في مستشفى الشفاء، وهو مسؤول الشرطة في غزّة
4295005813,"18 March 2024, 18:03:04",جيش الاحتلال يُعلن قتل 20 شخصًا في مستشفى الشفاء حتى الآن
4295005814,"18 March 2024, 18:31:56",صافرات الإنذار تدوي قرب الحدود اللبنانية
4295005815,"18 March 2024, 18:41:52",بعد نحو 50 دقيقة.. انتهى الاتصال الهاتفي بين بايدن ونتنياهو
4295005816,"18 March 2024, 18:43:50","آنا ريفا بريسكي - معاريف:
استمرّت المكالمة بين نتنياهو وبايدن نحو 45 دقيقة وانتهت قبل وقت قصير"
4295005817,"18 March 2024, 18:51:07","القناة 12 العبرية:
وصل وفد المفاوضات الإسرائيلي إلى الدوحة لاستئناف المفاوضات"
4295005818,"18 March 2024, 19:12:34","البيت الأبيض: 
الرئيس بايدن تحدث مع رئيس الوزراء الإسرائيلي نتنياهو وناقش معه التطورات في إسرائيل وغزة، بما في ذلك الوضع في رفح والجهود المبذولة لزيادة نطاق المساعدات الإنسانية التي تدخل القطاع"
4295005819,"18 March 2024, 19:58:05","نتنياهو بعد حديثه مع بايدن: 
تحدثنا عن التزام إسرائيل بتحقيق كافة أهداف الحرب، مع تقديم المساعدات الإنسانية اللازمة التي تساعد على تحقيق هذه الأهداف"
4295005820,"18 March 2024, 20:28:19","القناة 12 العبرية:
‏الخارجية الأمريكية: طلبنا من إسرائيل معلومات بعد أنباء عن اعتقال مراسل الجزيرة في مداهمة للمستشفى"
4295005821,"18 March 2024, 21:06:45","القناة 13 العبرية:
مسؤول سياسي بعد محادثة بايدن ونتنياهو: الفجوات مع الإدارة الأمريكية تزداد قوة"
4295005822,"18 March 2024, 21:07:36","القناة 12 العبرية:
انطلاق مفاوضات صفقة التبادل في الدوحة قبل نحو ساعتيْن"
4295005823,"18 March 2024, 21:07:50","القناة 12 العبرية:
وزير خارجية إسبانيا: 27 دولة بالاتحاد الأوروبي اتفقت على فرض عقوبات على المستوطنين الذين يستخدمون العنف ضد الفلسطينيين في الضفة الغربية"
4295005824,"18 March 2024, 21:10:06","موقع واللا:
نتنياهو خفض التفويض الذي طلبه فريق التفاوض الإسرائيلي لإجراء محادثات في قطر حول صفقة الرهائن"
4295005825,"18 March 2024, 21:11:27","موقع واللا:
يخشى بعض أعضاء فريق التفاوض من أن الخطوط الحمراء التي وضعها نتنياهو ستجعل من الصعب التوصل إلى اتفاق، لكن آخرين يعتقدون أن التفويض واسع بما يكفي لإجراء المفاوضات والتوصل إلى اتفاق"
4295005826,"18 March 2024, 21:12:23","موقع واللا:
بدأ الوفد الإسرائيلي محادثاتٍ مع الوسطاء القطريين والمصريين مساء اليوم، وفي الوقت نفسه تجري مباحثات بين الوسطاء وممثلي حماس"
4295005827,"18 March 2024, 21:23:09","المتحدث باسم الجيش الإسرائيلي: 
اعتقلنا نحو 200 شخص من مجمع الشفاء في مدينة غزّة تم تحويلهم إلى التحقيق"
4295005828,"18 March 2024, 21:25:58","معاريف:
‏مستشار الأمن القومي الأمريكي: قال بايدن لنتنياهو إننا نشارك هدف هزيمة حماس، ولكن هناك حاجة إلى استراتيجية أكثر وضوحًا لتحقيق ذلك"
4295005829,"18 March 2024, 21:27:12","‏سوليفان: 
طلب بايدن من نتنياهو إرسال فريق سياسي أمني إلى واشنطن في الأيام المقبلة لعرض المخاوف الأمريكية بشأن عملية رفح وتقديم استراتيجية بديلة - ووافق نتنياهو على ذلك"
4295005830,"18 March 2024, 21:29:31","‏سوليفان: 
نعتقد أن التوصل إلى اتفاق لإطلاق سراح الرهائن أمر ممكن وسنواصل الضغط من أجله - ناقش الرئيس هذا الأمر مع نتنياهو اليوم"
4295005831,"18 March 2024, 21:32:19","المتحدث باسم الجيش الإسرائيلي: 
قتلنا أكثر من 20 شخصا واعتقلنا نحو 200 خلال اقتحام مجمع الشفاء الطبي وسط غزة"
4295005833,"18 March 2024, 23:17:35","القناة 12 العبرية:
تصاعد التوتر مع بايدن: نتنياهو طالب بإلغاء لقاءات رفيعة المستوى مع الوفد الأمريكي الذي وصل إلى إسرائيل"
4295005834,"19 March 2024, 00:57:29","باراك رافيد:
نتنياهو سيرسل وفد إلى واشنطن لعرض الوضع في عملية رفح المحتملة والبدائل الممكنة عنها، وهذه إشارة إلى أن كلا من بايدن ونتنياهو يحاولان تجنب الصدام العلني حول الغزو الإسرائيلي لرفح"
4295005835,"19 March 2024, 00:59:42","قناة كان العبرية:
ترامب: الحزب الديمقراطي يكره إسرائيل. كل يهودي يصوت للديمقراطيين يكره دينه.. إنهم يكرهون إسرائيل وعليهم أن يخجلوا من أنفسهم"
4295005836,"19 March 2024, 01:01:14","القناة 12 العبرية:
تحدث رئيس الوزراء الكندي جاستن ترودو مساء اليوم مع الوزير بيني غانتس وأعرب له عن مخاوفه بشأن عملية عسكرية في رفح"
4295005837,"19 March 2024, 11:40:53","يديعوت أحرونوت:
مسؤول أمريكي كبير: كلّ الأطراف تشعر بالضغط الأمريكي الكبير ولن نقبل بعدم التوصّل إلى صفقة"
4295005838,"19 March 2024, 11:41:30","هآرتس: 
إسرائيل شنت حملة دعائية لتشويه وكالة الأونروا شغلت فيها مئات الحسابات الوهمية على مواقع التواصل"
