ID,Date,Text
4294970023,"2 December 2023, 20:46:53","منذ بداية أحداث غزة؛ هل ألغيت متابعة حسابات التافهين والمخذلين واللامبالين؟
‏إذا لم تفعل فبادر الآن -ولا تتأخر- واحذفها من جميع شبكات التواصل.
‏نظّف حساباتك، وغيّر حياتك، وأعد ترتيب أولويات اهتماماتك.
‏ومن لم يهتم بأمر المسلمين فليس منهم."
4294970024,"3 December 2023, 00:41:22
Original: 3 December 2023, 00:14:14","قال الإمام ابن سعدي رحمه الله في تفسير سورة التوبة:

(فإن المتخلف قد عصى اللّه تعالى وارتكب لنهيه، ولم يساعد على نصر دين اللّه، ولا ذب عن كتاب اللّه وشرعه، ولا أعان إخوانه المسلمين على عدوهم الذي يريد أن يستأصلهم ويمحق دينهم، وربما اقتدى به غيره من ضعفاء الإيمان، بل ربما فَتَّ في أعضاد من قاموا بجهاد أعداء اللّه، فحقيق بمن هذا حاله أن يتوعده اللّه بالوعيد الشديد)"
4294970025,"3 December 2023, 04:15:08","أمضى هذا المسجد تسعين سنة حبيساً تحت الاحتلال القديم، فحرره الله على يد صلاح الدين الأيوبي، ولا شكّ عندنا والله ولا ريب أنه سيتحرر من الاحتلال الجديد على أيدي من يشاء الله من عباده الصادقين السالكين طريقَ الأنبياء والمرسلين.
وهذا يعني أنّ كل ما نراه من آلة القتل والإجرام سينتهي يقيناً ويزول، والعاقبة للمتقين.
اللهم انصر دينك وجندك، وأعل كلمتك يا رب العالمين.

 #كلنا_مع_غزة"
4294970026,"3 December 2023, 21:17:08","تعليقا على هذه الرسالة المؤلمة التي وصلتني من السودان أقول:

مع توجّه أنظارنا وقلوبنا وأفكارنا إلى غزة فإننا لا ننسى ما يجري في السودان على أيدي ميليشيات المفسدين المجرمين الذين عاثوا فيها فساداً، وأدوا إلى تهجير كثير من إخواننا السودانيين واستولوا على أموالهم وانتهكوا حرماتهم.
وأدعو كافة المؤثرين إلى الاهتمام بالشأن السوداني وعدم نسيان إخواننا هناك ولو بالقدر المتيسر مع عدم التقصير في نصرة إخواننا في غزة، والله المستعان.

 #كلنا_مع_غزة"
4294970027,"4 December 2023, 23:03:35","جواب عن سؤال مهم من #أسئلة_البوت 



السلام عليكم ورحمة الله وبركاته،

شيخنا الفاضل بارك الله فيكم،
أتمنى أن تكون بخير وصحة جيدة. 

أود أن أعرفك بنفسي قبل أن أبدأ في طلبي منك. أنا .. طالبة باحثة بجامعة …. أنا أيضًا من الباحثات في العلوم الشرعية وأطلب المعرفة والفهم الشرعي عبر الإنترنت من خلال أكاديمية ….

أنا أكتب إليك اليوم لأطلب نصيحتك وإرشادك بعد أن تأثرت بعد قراءة كتاب ""اختلاف الإسلاميين"". بصراحة، كانت هذه القراءة صدمة بالنسبة لي، حيث بدأت أشعر أن هذه الطوائف المختلفة لا تملك الحقيقة المطلقة وأن كل طائفة تعتقد أنها الصواب وتنظر إلى الإصلاح من زاويتها الخاصة. أصبحت أشعر أن هذا يشكل فتنة كبيرة في الأمة.

سؤالي هو: كيف يمكننا التعرف على الإسلام الحقيقي؟ وكيف يمكننا أن نعلمه لأبنائنا وأن نعيش ونموت عليه؟ أنا محتارة ومرتبكة، وأعلم أنك كشيخ فاضل ومجتهد، ولذلك أرجو منك إرشادي ونصيحتي في هذا الأمر.

أعلم أن هذا قد يكون سؤالًا صعبًا ومعقدًا، ولكنني أثق في حكمتك ومعرفتك، وأعلم أن لديك القدرة على توجيهي في الطريق الصحيح. أتمنى أن تشاركني ببعض النصائح والتوجيهات التي تساعدني على فهم الإسلام الحقيقي وكيفية تعليمه للأجيال القادمة.

وأخيرًا، أتمنى أن تذكرني وجميع المسلمين في دعائك، وأن يهدينا الله جميعًا إلى الحق والصواب.
والله ولي التوفيق."
4294970029,"5 December 2023, 00:21:42","من أراد أن يشاهد مثالا حياً على الكفار الجاحدين المستكبرين الذين قصّ الله علينا نبأهم في القرآن وكيف كانوا يجحدون الآيات البينات الواضحات، فلينظر إلى هذا التصريح.
فبعد كل هؤلاء الألوف من المسلمين الذين قُتلوا في غزة ووُثِّقَتْ صورهم ودماؤهم، وعشنا همومهم، وبكينا لأجلهم وتقطعت قلوبنا:
الخارجية الأمريكية بكل قدراتها وآلاتها لم ترَ إلى الآن هؤلاء القتلى الذين كانوا يعيشون في بيوتهم آمنين وهم بتعريف كل القواميس: مدنيّون.
نعم هكذا ببساطة يقولون ليس عندهم دليل.
ونحن نعلم جميعاً أنهم يعلمون أنهم كاذبون، ويتبجحون بالكذب وجحد الحقيقة أمام العالم كله.
هؤلاء هم الذين فتنوا ملايين المسلمين بحضارتهم ""العظيمة"" هذه حقيقتهم."
4294970030,"5 December 2023, 13:58:08",تعليقا على هذه الرسالة المؤلمة التي وصلتني من السودان أقول: مع توجّه أنظارنا وقلوبنا وأفكارنا إلى غ...
4294970031,"5 December 2023, 14:12:28
Original: 5 December 2023, 09:56:23","بسم الله وبعد:

تصدر قريبا إن شاء الله ... 

جديدنا: 

السنن الإلهية 
وأثرها في فهم الواقع والعمل الإصلاحي 

معالجة القرآن لنفوس المصلحين
سورة آل عمران

#تطبع_لأول_مرة

[ ستتوفر إصداراتنا في معرض اسطنبول الدولي -إن شاء الله- من تاريخ : ٩ إلى ١٧ كانون الأول (ديسمبر) ٢٠٢٣ ].

فحياكم الله وأهلا بكم
."
4294970033,"5 December 2023, 14:49:06",معالجة القرآن لنفوس المصلحين
4294970035,"6 December 2023, 09:58:46","نصرة قضايا المسلمين: قضية عقديّة مُحكَمة، وأساس مركزي في نهضة الأمة وصلاح أحوالها.
ففلسطين قضيتي، وسوريا قضيتي، والسودان قضيتي، وتركستان الشرقية قضيتي، وكل قضايا المسلمين وآلامهم قضيتي، وهذا شرف وفخر وواجب.
و  #كلنا_مع_غزة ، والحرب فيها حرب كبرى على المسلمين ومقدساتهم، ولا مجال للتراخي أو التهاون تجاهها، ونصرتها واجبة، وليُعدّ اللاهون بدنياهم لسؤال الله جواباً."
4294970036,"7 December 2023, 17:02:23","إذا كان المقصّرون في نصرة المسلمين -لأجل دنياهم- مهددين من الله القهار بالعذاب الأليم والاستبدال كما في قوله: {إلا تنفروا يعذبكم عذابا أليما ويستبدل قوماً غيركم}؛
فكيف بالذين يشاركون في التضييق على المسلمين أثناء الحرب ويمنعون عنهم الطعام والشراب؟ ويسارعون في رضا المحاربين من أعداء الإسلام؟
هؤلاء يعرضون أنفسهم لعقاب الله وبأسه وحربه؛ فإذا أصابهم وأصاب بلدانهم عقوبة من الله فلا يتعجبوا حينها؛ فهل يظنون أنهم بمعزل عن قوة الله وسنته؟ أو أنهم مخلّدون فيها؟
هذا من جهة المشاركين في التضييق.
ومن جهة أخرى فإن كل من بيده إدخال المساعدات بأي طريقة -ولو بقدر من المخاطرة- ولم يفعل فهو آثم ومقصر بقدر تقصيره.


 #يجب_فتح_المعبر

#كلنا_مع_غزة"
4294970037,"7 December 2023, 17:05:14","شاركوا جميعا في هاشتاق #يجب_فتح_المعبر على منصة [X]

تنبيه: لا تكتفوا بوضع الهاشتاق دون كتابة معه."
4294970038,"7 December 2023, 19:58:31","هل تدرون ما معنى أن يُحاصَر أهل غزة ويُقتَلون ويُحرَمون من الطعام والشراب أمام أنظار العالم -كل هذه المدة- بمشاركة القوى العظمى وتواطؤ أو خذلان من القادرين؟!

معنى ذلك أنه لو هُدم المسجد الأقصى فلن يفعل أحد شيئا، ومعنى ذلك أنه لو احتُلَّتْ بلد مسلمة أخرى فلن يفعل أحد شيئا، 
وهذا خطر عظيم على أمة محمد ﷺ لم يحصل مثله منذ وفاته ﷺ إلى اليوم إلا في مرات قليلة جدا في التاريخ.
وهذا لم يأتِ إلا بعد حرب شمولية طويلة وُجِّهَت على الأمة سُلِبَت فيها قدرتها الحقيقية على التأثير،
حربٌ على مختلف المستويات والجهات، فكريا وأخلاقيا ومنهجياً وحسّيًّا، وحُيِّد فيها المصلحون والمؤثرون والعلماء، وفُرض فيها الإفساد والانحراف والخوف والرعب.
ولذلك فلا مناص الآن من الدعوة إلى اليقظة الشاملة، والانخلاع عن كل صور الزيف والتفاهة والوهم والفساد والانهزام الفكري، والالتفات الحقيقي إلى العمل للدين والإسلام ونصرة الأمة،
والمصيبة العظمى ليست في العجز المؤقت، وإنما في الرضا بهذا العجز، وتحوله إلى عجز دائم.

وعلى كل حال: فسنّة الله غالبة، وعقوبة هذا الظلم آتية، والاستبدال قريب، والنتيجة الحتمية: {إن الأرض لله يورثها من يشاء من عباده والعاقبة للمتقين}

 #يجب_فتح_المعبر 
 #كلنا_مع_غزة"
4294970039,"9 December 2023, 21:33:19","أمّا هؤلاء الفتية فهم من أحبّ الناس إلى قلبي:

https://t.me/Manar_Aljeel"
4294970040,"10 December 2023, 19:07:08
Original: 10 December 2023, 19:00:01","تعلن دار منار الفكر للنشر والتوزيع عن انضمامها إلى الإضراب من أجل وقف العدوان على غزة، وتعتذر لرواد الدار بأنها ستتوقف عن بيع الـكتب ليوم غد الإثنين ٢٧-٥-١٤٤٥ الموافق ١١-١٢-٢٠٢٣.

ونسأل الله أن يكشف كربة إخواننا في غزة وينصرهم."
4294970041,"10 December 2023, 19:57:16","الجيل الصاعد والأحداث الكبرى:

https://youtu.be/UQZOJio-yU0?feature=shared"
4294970042,"10 December 2023, 20:17:40",الأجيال الصاعدة آتية بإذن الله من جديد:
4294970043,"10 December 2023, 23:57:52","هذه إطلالة أخرى من نفس المكان بعد سنوات من إطلاق الهتاف المهم للجيل الصاعد (هل ستكون في المستقبل عظيما أم تافها؟ لا تضيع نفسك) 
والذي كان في هذا المقطع"
4294970044,"14 December 2023, 01:00:30",أهمية المحافظة على اليقظة وعلى المكتسبات العظيمة من أحداث غزة:
4294970045,"14 December 2023, 23:35:55","كثير من الوعي واليقظة الذي كان ينقص الأمة تحقق في أحداث غزة مع جرائم الاحتلال والقوى الداعمة له والمتواطئة معه.

‏والمشاريعُ الإفسادية الموجهة إلى شباب الأمة عادت سنين طويلة إلى الوراء.
‏وكثير من الزيف الخادع انكشف.

وكثير من المصلحين والعاملين عرفوا جوانب النقص في مناهجهم ومشاريعهم بعد هذه الأحداث، وسيعيدون ضبط البوصلة لتتفق مع قضايا الأمة ولتكون مشاريعهم مُنتجة بصورة صحيحة.

ولو علمت قوات الاحتلال الإسرائيلية ومن يساندها من الدول مقدار الخسائر المعنوية التي خسروها من هذه الحرب على مستوى الأمة الإسلامية لأوقفوها الآن وفوراً، ولسعوا لإصلاح ما أفسدوا.

ولكنها إرادة الله وحكمته، ‏والله غالب على أمره ولكن أكثر الناس لا يعلمون.

#كلنا_مع_غزة"
4294970046,"17 December 2023, 08:53:23","بعض الناس يظنّ أن عذاب الله على الأمم والمجتمعات انتهى مع القرون السابقة قبل الإسلام، وهذا ظنّ خاطئ، فهذا العذاب مستمر لأنه سنّة إلهية، والسنن الإلهية ثابتة لا تتغير، كما قال سبحانه: ﴿وإذا أردنا أن نهلك قرية أمرنا مترفيها ففسقوا فيها فحق عليها القول فدمرناها تدميرا﴾.
ولكن العذاب قد لا يكون -بالضرورة- خسفاً أو صيحة أو نحوها، بل قد يكون بتسليط الأعداء الذين يقلب الله بهم حال مجتمع ما، من الأمن والأمان إلى الخوف والاضطراب، ومن الرخاء الاقتصادي إلى الفقر والشدة والجوع، كما قال سبحانه: 
﴿وضرب الله مثلا قرية كانت آمنة مطمئنة يأتيها رزقها رغدا من كل مكان فكفرت بأنعم الله فأذاقها الله لباس الجوع والخوف بما كانوا يصنعون﴾

وثبت في الحديث الصحيح أن النبي ﷺ سئل: (أنهلك وفينا الصالحون؟) قال (نعم؛ إذا كثر الخبث)
فكثرة الخبث -دون إنكار-: مصيبة عظيمة قد تُبدّل حال المجتمع فيسلبهم الله النعمة، وخاصة إذا كان الاستعلان بالفسق -هذا- في وقت اشتداد مصاب المسلمين بأعدائهم؛ 
لأن مجرد ترك نصرة المستضعفين سبب للعذاب فكيف إذا رافقه المبالغة في الفسق والفجور والاستعلان بذلك دون نكير؟!
والله المستعان."
4294970048,"18 December 2023, 22:09:54
Original: 18 December 2023, 21:10:03","#صوتيات
#مرجعية_الوحي"
4294970049,"18 December 2023, 22:30:07",#صوتيات #مرجعية_الوحي
4294970050,"19 December 2023, 01:13:08",تعليقا على هذه الرسالة المؤلمة التي وصلتني من السودان أقول: مع توجّه أنظارنا وقلوبنا وأفكارنا إلى غ...
4294970051,"19 December 2023, 13:42:20","هذه الرسالة وصلتني على الخاص. وليست أول رسالة تصلني عن الاغتصاب من أهل السودان.

فما هؤلاء البشر المجرمون الذين انحلّ عنهم عقال الدين والأخلاق وصاروا عبيدا لشهواتهم وللأموال التي تصلهم من الخارج؟

نحن في مرحلة فساد عظيم يقوم به المنافقون من المنتسبين لهذه الأمة، وذلك أن القائمين بهذا الفساد في السودان ينتسبون إلى الإسلام وكذلك الداعمين لهم من الخارج والذين هم السبب الأساسي في كل ما يجري في السودان أيضا ينتسبون إلى الإسلام.

وهذا الفساد ليس بأقل من الفساد الناتج عن الاحتلال المباشر من الصهاينة والقوات الغربية.
ومع كل ذلك فإن كثيرا من طلاب العلم يُرَبَّون على قلة الوعي بالواقع وعلى التركيز في المسائل النظرية والمعلومات المتفرقة،
وأما الواقع فيتعاملون معه بقوالب جامدة دون بصيرة ودون إدراك لحقيقة الأعداء ولذلك يسهل استغفالهم.

والله المستعان."
4294970052,"20 December 2023, 14:10:28","حسبنا الله ونعم الوكيل،
نعم المولى ونعم النصير،
اللهم انقطع الرجاء إلا منك،
اللهم نصرك لإخواننا في غزة وثبتهم ونجّهم.
اللهم أخز عدوهم ومن حالفه وأيّدَه وتواطأَ معه.
لا حول ولا قوة إلا بك.

 #كلنا_مع_غزة"
4294970053,"22 December 2023, 14:35:51","من أهمّ محاور المعركة بين الحق والباطل اليوم -والتي ستمتد إلى المستقبل-:

""محور العدل والظلم""

وهو من أهم العناوين الكاشفة لطبيعة الصراع بين الحق والباطل في هذه المرحلة وما يليها.

فمن التبست عليه الأمور -وخاصة حين تشتد الفتن- فلينظر إلى معاني العدل والقسط؛ فيلزمها ويلزم أهلها، 
ولينظر إلى معاني الظلم والجور؛ فيهجرها ويهجر أهلها.

﴿لقد أرسلنا رسلنا بالبينات وأنزلنا معهم الكتاب والميزان ليقوم الناس بالقسط﴾

﴿ولا تركنوا إلى الذين ظلموا فتمسكم النار وما لكم من دون الله من أولياء ثم لا تنصرون﴾"
4294970054,"27 December 2023, 00:16:58","""حكمة الله تتجلى في حرب غزة""


الله سبحانه يحب من عباده أن يلاحظوا آثار أفعاله في الأحداث التي يعيشونها ويشاهدونها، ويكره لهم أن يمرّوا عليها بجمود وكأنها صنع بشري محض.
ومن يتأمل في أحداث غزة منذ بدايتها إلى اليوم فسيرى فيها من آيات الله وآثار أسمائه وصفاته وحكمته الشيء الكثير، ومن ذلك:
١- ما شاهدناه من تثبيت المؤمنين وتقوية قلوبهم في مواجهة أعدائه سبحانه، وصبرهم وإقدامهم وإثخانهم، حتى إن المشاهد ليوقن أن وراء تلك الشجاعة والثبات إيماناً عظيماً ومدداً إلهيًّا، وقدرة متجاوزة للمشاهد البشرية المعتادة: ﴿إذ يوحي ربك إلى الملائكة أني معكم فثبتوا الذين آمنوا﴾

٢- ما شاهدناه من شدة عداوة أعداء الله لعباده المؤمنين، ومدى وحشيتهم في قتل المستضعفين والتنكيل بهم؛ حتى إنك لترى الفرق جليًّا بين من كان الشيطان وليّه، ومن كان الرحمن وليّه.
وفي هذا الفرقان حجة من الله على خلقه: أن يفهموا إلى أي مدى من السوء يمكن أن يصل الإنسان إذا هو استغنى عن الرحمن، وإلى أي مدىً يمكن أن يرتقي الإنسان إذا هو اتبع هدى الله، وهذا الفرقان حجة عظيمة: ﴿ليهلك من هلك عن بينة ويحيا من حي عن بينة وإن الله لسميع عليم﴾

٣- ما شاهدناه من إقبال كثير من الكفار على الإسلام، ودخولهم فيه حبًّا وطوعاً، وذلك لرؤيتهم الحجة والفرقان، ولمشاهدتهم أثر الإيمان على صاحبه في الثبات أمام المصائب العظيمة، ولرؤيتهم أولياء الشيطان كيف كفروا بشعاراتهم وتبرؤوا من بشريتهم وصاروا آلات قتْلٍ بغير هدى، وما كانت هذه الأعداد من الناس لتُقبِل على دين الله في مثل هذا الوقت اليسير إلا بقدَر الله وحكمته؛ ﴿ليدخل الله في رحمته من يشاء﴾

٤- ما شاهدناه من يقظة ما لا يحصى من الغافلين من المسلمين، الذين يئس المصلحون من إيقاظهم بالمواعظ والحجج والبراهين؛ فأيقظهم الله -برحمته- بهذه الأحداث المهولة الشديدة؛ ليستقبلوا حياة جديدة بعد التوبة من الغفلة، والسعي إلى العمل، وهذا كله مِن فعل الله ومن آثار صفاته سبحانه؛ فإنه (لا أحد أحبّ إليه العذر من الله) كما في الحديث الصحيح.

٥- ما شاهدناه من مواقف المنافقين والمتآمرين والمستهزئين ممن ينتسبون إلى الإسلام، بل ويتزيّا بعضهم بزيّ العلم ولغة الشرع.
والله سبحانه يريد منّا أن نعرفهم ونبغضهم ونعاديهم ونقطع صلتنا بهم، فإنه: ﴿ما كان الله ليذر المؤمنين على ما أنتم عليه حتى يميز الخبيث من الطيب﴾. ولم يكن ليحدث كل هذا الظهور والكشف لولا هذه الأحداث العظام، والخطوب الجسام.

٦- ثم -وهو الأهم-: أنّ كل هذه المشاهد المذكورة، وغيرها الكثير مما لم أذكره، هي: حجج وبيّنات وآيات، وقد يُفهَم من ضخامتها وشدتها وعظمتها أنها متعلقة -في سنن الله- بأمور أعظم منها لم تقع بعد؛ وأن الله يريد من هذه الأمة أن تتهيأ لها بمراجعة شاملة ويقظة وبصيرة ووعي وإيمان، كما أنه يريد بأعدائه الذين طال ليلهم واشتد ظلمهم أن تُطفأ نارهم ويأفل نجمهم -والعلم عنده سبحانه-.

فما أتعس الغافلين بعد كل هذه المشاهد  والأحداث، 
وما أسعد المستبصرين الذين استقبلوا حياة جديدة شعارها هذه الآيات:

- ﴿قل إن صلاتي ونسكي ومحياي ومماتي لله رب العالمين﴾
- ﴿إنما وليكم الله ورسوله والذين آمنوا الذين يقيمون الصلاة ويؤتون الزكاة وهم راكعون﴾
- ﴿استعينوا بالله واصبروا إن الأرض لله يورثها من يشاء من عباده والعاقبة للمتقين﴾

 #مدرسة_غزة 
 #كلنا_مع_غزة 
 #ألم_وأمل"
4294970055,"27 December 2023, 16:34:48",المنظومة السنيّة في السنن الإلهية
4294970056,"30 December 2023, 01:19:49","اجتمعت ألوية جيش قوات الاحتلال اليوم على إخواننا في  #خانيونس في غزة.
فنسأل الله تعالى أن يردهم خائبين مدحورين مهزومين.
وليحرص كل مسلم على الدعاء لإخوانه هذه الليلة."
4294970057,"30 December 2023, 21:31:11","هذه هي الطبعة الأخيرة لمتن (المنهاج من ميراث النبوة)
- وهي تختلف عن الطبعة الورقية الأولى -إصدار تكوين- اختلافاً كبيراً [بزيادة ستة أبواب كاملة مع زيادات كثيرة في الآيات والأحاديث في غير الأبواب الستة المضافة]

- ولا تختلف كثيرا عن طبعة دار منار الفكر (الثانية) إلا بزيادات في الأحاديث (بضع أحاديث) وزيادة مقدمة مهمة، وترتيب بعض الأبواب."
4294970058,"30 December 2023, 23:04:28
Original: 4 May 2021, 18:05:31","عن أبي واقد الليثي قال: ""خرجنا مع رسول الله ﷺ إلى حنين ونحن حدثاء عهد بكفر، وللمشركين سدرة يعكفون عندها وينوطون بها أسلحتهم يقال لها ذات أنواط. فمررنا بسدرة، فقلنا: يا رسول الله، اجعل لنا ذات أنواط كما لهم ذات أنواط، فقال رسول الله ﷺ: الله أكبر، إنها السنن. قلتم والذي نفسي بيده كما قالت بنو إسرائيل لموسى: اجْعَلْ لَنَا إِلَهًا كَمَا لَهُمْ آلِهَةٌ قَالَ إِنَّكُمْ قَوْمٌ تَجْهَلُونَ [الأعراف:138]، لتركبن سنن من كان قبلكم"" رواه الترمذي وصححه.

هذا الحديث يذكرني بحال كل من لم يقنع وكل من لم تزهر شجرة الإيمان في قلبه وترسخ جذورها فيه، فهو دائماً يرى أن ما عنده ناقص، ويرى الكمال فيما عند الآخر! 

وهذا كحال البعض اليوم ممن لا يرى في شعائر الله _كأيام العيدين_ فرحةً ولا بهجةً، وفي المقابل تراه يترصد لكل شاذة وفاذة يحتفل بها الغرب فيحتفل معهم ولسان حال قلبه يقول: "" اجعل لنا ذات أنواط كما لهم ذات أنواط!"" 

فاللهم كمل إيماننا وقوي جذوته في قلوبنا واجعلنا أعزة بالإسلام واجعلنا ممن يعظمون شعائرك فإن ذلك كما قلت في كتابك"" من تقوى القلوب"""
4294970059,"31 December 2023, 01:08:26","هل يتمنى أحد من المؤمنين الذين دخلوا الجنة وذاقوا نعيمها الرجوع إلى هذه الدنيا البئيسة؟
الجواب: نعم، الشهيد يتمنى ذلك، وهو وحده من بين المؤمنين من يتمنى ذلك.
وسبب رغبته في الرجوع هو أن يُقتَل في ((سبيل الله)) مرة أخرى!
وهذا أمر ثابت عن النبي ﷺ أخرجه البخاري في صحيحه، ونصُّه:

(ما أحدٌ يدخل الجنة يحب أن يرجع إلى الدنيا وله ما على الأرض من شيء، إلا الشهيد، يتمنى أن يرجع إلى الدنيا فيقتل عشر مرات؛ لما يرى من الكرامة)

فما مقدار النعيم والكرامة التي يراها الشهيد قبل دخول الجنة بحيث  يتمنى الرجوع إلى الدنيا بعد أن يدخل الجنة ليقتل مرة أخرى؟! بل ليقتل عشر مرات؟

ومن يتشرب هذه المعاني ويتربى عليها فهل يخاف من القتل في سبيل الله أم يكون من أعظم أمنياته؟!"
4294970060,"1 January 2024, 13:21:28","اللهم كن مع أهالي السودان الذين تنادوا إلى دفع إفساد الميليشيات المفسدة، وقوّهم وثبتهم وانصرهم عليهم، 
وارزقهم الأمن والاستقرار والعافية."
4294970061,"1 January 2024, 21:38:24","تعريف مختصر بعناوين كتبي الجديدة التي يسّر الله إصدارها،
وبالتغييرات التي حصلت على الطبعات السابقة،
وبالتسلسل المقترح لقراءتها:

https://youtu.be/aVUgiYUJPkc?feature=shared"
4294970062,"4 January 2024, 15:56:32","ملاحظة حول بناء المصلحين في هذه المرحلة الحرجة من عمر الأمة:

https://t.me/almoslih/184"
4294970063,"4 January 2024, 23:26:42
Original: 4 January 2024, 22:05:07","هاكَ البشاراتِ فسُقْ
للحائرينَ على الطُّرُق

نجمُ الهُدى زَانَ الأُفق
نِعمَ البناءُ المنهجِيّ!

#البناء_المنهجي"
4294970064,"6 January 2024, 16:14:00","يبدو أن عنوان المرحلة القادمة -والله تعالى أعلم- هو قوله سبحانه:

‏ ﴿فلما نسوا ما ذكروا به أنجينا الذين ينهون عن السوء وأخذنا الذين ظلموا بعذاب بئيس بما كانوا يفسقون﴾

‏فهي مرحلة عذاب ونجاة،
‏وأهم سبب للنجاة فيها هو الإصلاح والنهي عن السوء والإفساد واجتناب الظلم والظالمين."
4294970065,"7 January 2024, 19:20:15","بسم الله 
افتتاح التسجيل في الدفعة الخامسة من برنامج البناء المنهجي 

https://forms.gle/CmB3M71H57ya61589"
4294970066,"7 January 2024, 21:30:52","الحمد لله تم إطلاق الموقع الشخصي الجامع للكتب والمحاضرات والمقالات وتقريب فكرة المشروع والبرامج:

ahmadalsayed.net"
4294970067,"7 January 2024, 22:51:39","عرض مطوّل لتجربة تربية المصلحين، موجه إلى المربين والعاملين والمصلحين وطلاب العلم:

https://youtu.be/PflIQXSn94k?feature=shared"
4294970068,"8 January 2024, 03:17:16
Original: 20 December 2023, 14:10:28","حسبنا الله ونعم الوكيل،
نعم المولى ونعم النصير،
اللهم انقطع الرجاء إلا منك،
اللهم نصرك لإخواننا في غزة وثبتهم ونجّهم.
اللهم أخز عدوهم ومن حالفه وأيّدَه وتواطأَ معه.
لا حول ولا قوة إلا بك.

 #كلنا_مع_غزة"
4294970069,"8 January 2024, 03:26:54","سنبني ونغرس رغم الألم.. 
وسيثمر الغرس أملاً يزيل الآلام بإذن الله، 

والله المستعان."
4294970070,"8 January 2024, 15:09:24","إدارة فيسبوك تمنع نشر رابط التسجيل في برنامج البناء المنهجي.

(يتم إزالته فورا من أي منشور)

 ولذلك فلنحرص على نشره في بقية التطبيقات.

https://forms.gle/CmB3M71H57ya61589"
4294970071,"8 January 2024, 15:43:43",رابط التسجيل في برنامج البناء المنهجي محجوب في انستجرام كذلك
4294970072,"9 January 2024, 06:50:30","صاحبة هذه القناة ذات قلم صادق -فيما أحسِب-:

https://t.me/modauanah"
4294970073,"9 January 2024, 17:59:43","لقب الدفعة الخامسة من البناء المنهجي: 

دفعة البشائر"
4294970074,"9 January 2024, 20:58:59","قبل يومين أكرَمَنا الله سبحانه بتخريج الدفعة الأولى من برنامج البناء المنهجي بعد مسيرة أربع سنوات دراسية،
وقد عملنا ميثاقاً لهؤلاء الخريجين يجمع أهم الوصايا الموجهة إليهم، 
ومن خلال هذه الوصايا تُرسَم معالم الصورة التي نرجوها؛ والله المستعان:

ميثاق التخرج:

https://youtu.be/RG0RQZCU3uE?feature=shared"
4294970075,"10 January 2024, 01:14:50","أنشأتُ قناةً عامة على واتساب:

https://whatsapp.com/channel/0029VaFESskI7BeNKmZUNS3M

سائلاً الله تعالى البركة والتوفيق"
4294970076,"10 January 2024, 04:12:05","هؤلاء المحتلون المفسدون الذين يعيثون في غزة فسادا وقتلاً، وهدماً للمساجد، وانتهاكاً للحرمات؛ إنما يستعجلون هلاكهم ونهايتهم وعذابهم في الدنيا قبل الآخرة.
ونحن لا نشك ولا نرتاب أبداً في وعد الله الصادق الذي قاله عنهم: (وإن عدتم عدنا) ولا نشك في قوله سبحانه عنهم: (كلما أوقدوا ناراً للحرب أطفأها الله)
اللهم إنهم عادوا إلى الإفساد والطغيان فعُد عليهم بالعقاب وسلط عليهم من يسومهم سوء العذاب، اللهم أطفئ نارهم وأخزهم،
اللهم واخذل من خذل عبادك المؤمنين في غزة وضيِّقْ على من ضيَّقَ عليهم يا قويّ يا عزيز.
وحسبنا الله ونعم الوكيل"
4294970077,"10 January 2024, 15:23:18",أحبتنا في السودان الغالية: ثبتكم الله وربط على قلوبكم ونصركم على القوم المجرمين المعتدين. لا ننساكم ولن ننساكم بإذن الله.
4294970078,"10 January 2024, 23:32:00
Original: 10 January 2024, 16:39:29","كثير من الشباب لا يُعاني من سطوة الشبهة أو فتنة الأدلجة العقدية الصريحة، وإنّما هو غارق في لجّة الضياع والتفاهة بأثر آلة الإعلام والترفيه المدمّرتين.. وبين هؤلاء والتوبة والاستقامة مسافة ليست بالبعيدة.. هي يد تهزّهم بحبّ للإفاقة، وتدفعهم برفق للتقدّم إلى الأمام، أو قل للارتقاء في معارج الصلاح،..
حديث هذا الشاب اللطيف عن برنامج ""البناء المنهجي"" الذي فُتح باب التسجيل فيه هذه الأيام، يعكس ذاك المعنى..  https://www.youtube.com/watch?v=L74c03S8jLM"
4294970080,"11 January 2024, 23:15:56","لا يزال أهل غزة يعلموننا في هذه الحرب الكثير من الدروس.
من بين الركام والخيام والجوع والحصار وصلتني هذه الرسالة لطلب المراعاة في برنامج البناء المنهجي."
4294970081,"12 January 2024, 15:57:37","حين تحصل الإنجازات وتتحقق الثمرات [تخريج دفعات- إقبال أعداد هائلة من الطلاب- غير ذلك]
 فإننا نتذكر هذا المعنى تحديدا وندور في فلكه ونرجو من الله أن نبقى عليه حتى نلقاه."
4294970082,"15 January 2024, 09:12:21","من المهم والضروري لأئمة المساجد -في أوقات الحروب ضد المسلمين-: إحياء سنة ""قنوت النوازل"" في الصلوات المفروضة؛ وهي الدعاء جهراً في آخر ركعة بأن ينجي الله المستضعفين من المؤمنين، ويُهلِك المجرمين المعتدين -مع تسميتهم-.
ومن المهم كذلك الدعاء على منبر الجمعة وقت الخطبة بهذه الدعوات."
